# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Thu Jun 26 09:50:46 2025
#
# User preference: *
#
# CONSTRAINT:  where (hostname like '%kep%'
# CONSTRAINT:  and default_flag > 0)
#
# COLUMN pl_name:        Planet Name
# COLUMN hostname:       Host Name
# COLUMN default_flag:   Default Parameter Set
# COLUMN sy_snum:        Number of Stars
# COLUMN sy_pnum:        Number of Planets
# COLUMN discoverymethod: Discovery Method
# COLUMN disc_year:      Discovery Year
# COLUMN disc_facility:  Discovery Facility
# COLUMN soltype:        Solution Type
# COLUMN pl_controv_flag: Controversial Flag
# COLUMN pl_refname:     Planetary Parameter Reference
# COLUMN pl_orbper:      Orbital Period [days]
# COLUMN pl_orbpererr1:  Orbital Period Upper Unc. [days]
# COLUMN pl_orbpererr2:  Orbital Period Lower Unc. [days]
# COLUMN pl_orbperlim:   Orbital Period Limit Flag
# COLUMN pl_orbsmax:     Orbit Semi-Major Axis [au]
# COLUMN pl_orbsmaxerr1: Orbit Semi-Major Axis Upper Unc. [au]
# COLUMN pl_orbsmaxerr2: Orbit Semi-Major Axis Lower Unc. [au]
# COLUMN pl_orbsmaxlim:  Orbit Semi-Major Axis Limit Flag
# COLUMN pl_rade:        Planet Radius [Earth Radius]
# COLUMN pl_radeerr1:    Planet Radius Upper Unc. [Earth Radius]
# COLUMN pl_radeerr2:    Planet Radius Lower Unc. [Earth Radius]
# COLUMN pl_radelim:     Planet Radius Limit Flag
# COLUMN pl_radj:        Planet Radius [Jupiter Radius]
# COLUMN pl_radjerr1:    Planet Radius Upper Unc. [Jupiter Radius]
# COLUMN pl_radjerr2:    Planet Radius Lower Unc. [Jupiter Radius]
# COLUMN pl_radjlim:     Planet Radius Limit Flag
# COLUMN pl_masse:       Planet Mass [Earth Mass]
# COLUMN pl_bmasse:      Planet Mass or Mass*sin(i) [Earth Mass]
# COLUMN pl_bmasseerr1:  Planet Mass or Mass*sin(i) [Earth Mass] Upper Unc.
# COLUMN pl_bmasseerr2:  Planet Mass or Mass*sin(i) [Earth Mass] Lower Unc.
# COLUMN pl_bmasselim:   Planet Mass or Mass*sin(i) [Earth Mass] Limit Flag
# COLUMN pl_bmassj:      Planet Mass or Mass*sin(i) [Jupiter Mass]
# COLUMN pl_bmassjerr1:  Planet Mass or Mass*sin(i) [Jupiter Mass] Upper Unc.
# COLUMN pl_bmassjerr2:  Planet Mass or Mass*sin(i) [Jupiter Mass] Lower Unc.
# COLUMN pl_bmassjlim:   Planet Mass or Mass*sin(i) [Jupiter Mass] Limit Flag
# COLUMN pl_bmassprov:   Planet Mass or Mass*sin(i) Provenance
# COLUMN pl_orbeccen:    Eccentricity
# COLUMN pl_orbeccenerr1: Eccentricity Upper Unc.
# COLUMN pl_orbeccenerr2: Eccentricity Lower Unc.
# COLUMN pl_orbeccenlim: Eccentricity Limit Flag
# COLUMN pl_insol:       Insolation Flux [Earth Flux]
# COLUMN pl_insolerr1:   Insolation Flux Upper Unc. [Earth Flux]
# COLUMN pl_insolerr2:   Insolation Flux Lower Unc. [Earth Flux]
# COLUMN pl_insollim:    Insolation Flux Limit Flag
# COLUMN pl_eqt:         Equilibrium Temperature [K]
# COLUMN pl_eqterr1:     Equilibrium Temperature Upper Unc. [K]
# COLUMN pl_eqterr2:     Equilibrium Temperature Lower Unc. [K]
# COLUMN pl_eqtlim:      Equilibrium Temperature Limit Flag
# COLUMN ttv_flag:       Data show Transit Timing Variations
# COLUMN st_refname:     Stellar Parameter Reference
# COLUMN st_spectype:    Spectral Type
# COLUMN st_teff:        Stellar Effective Temperature [K]
# COLUMN st_tefferr1:    Stellar Effective Temperature Upper Unc. [K]
# COLUMN st_tefferr2:    Stellar Effective Temperature Lower Unc. [K]
# COLUMN st_tefflim:     Stellar Effective Temperature Limit Flag
# COLUMN st_rad:         Stellar Radius [Solar Radius]
# COLUMN st_raderr1:     Stellar Radius Upper Unc. [Solar Radius]
# COLUMN st_raderr2:     Stellar Radius Lower Unc. [Solar Radius]
# COLUMN st_radlim:      Stellar Radius Limit Flag
# COLUMN st_mass:        Stellar Mass [Solar mass]
# COLUMN st_masserr1:    Stellar Mass Upper Unc. [Solar mass]
# COLUMN st_masserr2:    Stellar Mass Lower Unc. [Solar mass]
# COLUMN st_masslim:     Stellar Mass Limit Flag
# COLUMN st_met:         Stellar Metallicity [dex]
# COLUMN st_meterr1:     Stellar Metallicity Upper Unc. [dex]
# COLUMN st_meterr2:     Stellar Metallicity Lower Unc. [dex]
# COLUMN st_metlim:      Stellar Metallicity Limit Flag
# COLUMN st_metratio:    Stellar Metallicity Ratio
# COLUMN st_logg:        Stellar Surface Gravity [log10(cm/s**2)]
# COLUMN st_loggerr1:    Stellar Surface Gravity Upper Unc. [log10(cm/s**2)]
# COLUMN st_loggerr2:    Stellar Surface Gravity Lower Unc. [log10(cm/s**2)]
# COLUMN st_logglim:     Stellar Surface Gravity Limit Flag
# COLUMN sy_refname:     System Parameter Reference
# COLUMN rastr:          RA [sexagesimal]
# COLUMN ra:             RA [deg]
# COLUMN decstr:         Dec [sexagesimal]
# COLUMN dec:            Dec [deg]
# COLUMN sy_dist:        Distance [pc]
# COLUMN sy_disterr1:    Distance [pc] Upper Unc
# COLUMN sy_disterr2:    Distance [pc] Lower Unc
# COLUMN sy_vmag:        V (Johnson) Magnitude
# COLUMN sy_vmagerr1:    V (Johnson) Magnitude Upper Unc
# COLUMN sy_vmagerr2:    V (Johnson) Magnitude Lower Unc
# COLUMN sy_kmag:        Ks (2MASS) Magnitude
# COLUMN sy_kmagerr1:    Ks (2MASS) Magnitude Upper Unc
# COLUMN sy_kmagerr2:    Ks (2MASS) Magnitude Lower Unc
# COLUMN sy_gaiamag:     Gaia Magnitude
# COLUMN sy_gaiamagerr1: Gaia Magnitude Upper Unc
# COLUMN sy_gaiamagerr2: Gaia Magnitude Lower Unc
# COLUMN rowupdate:      Date of Last Update
# COLUMN pl_pubdate:     Planetary Parameter Reference Publication Date
# COLUMN releasedate:    Release Date
#
pl_name,hostname,default_flag,sy_snum,sy_pnum,discoverymethod,disc_year,disc_facility,soltype,pl_controv_flag,pl_refname,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_radj,pl_radjerr1,pl_radjerr2,pl_radjlim,pl_masse,pl_bmasse,pl_bmasseerr1,pl_bmasseerr2,pl_bmasselim,pl_bmassj,pl_bmassjerr1,pl_bmassjerr2,pl_bmassjlim,pl_bmassprov,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim,pl_insol,pl_insolerr1,pl_insolerr2,pl_insollim,pl_eqt,pl_eqterr1,pl_eqterr2,pl_eqtlim,ttv_flag,st_refname,st_spectype,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_rad,st_raderr1,st_raderr2,st_radlim,st_mass,st_masserr1,st_masserr2,st_masslim,st_met,st_meterr1,st_meterr2,st_metlim,st_metratio,st_logg,st_loggerr1,st_loggerr2,st_logglim,sy_refname,rastr,ra,decstr,dec,sy_dist,sy_disterr1,sy_disterr2,sy_vmag,sy_vmagerr1,sy_vmagerr2,sy_kmag,sy_kmagerr1,sy_kmagerr2,sy_gaiamag,sy_gaiamagerr1,sy_gaiamagerr2,rowupdate,pl_pubdate,releasedate
Kepler-1988 b,Kepler-1988,1,1,1,Transit,2023,Kepler,Kepler Project Candidate (q1_q17_dr25_koi),0,<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>,11.49500229000,0.00008821000,-0.00008821000,0,0.1038000000,,,0,1.53000000,0.30000000,-0.49000000,0,0.13649769,0.02676425,-0.04371495,0,,,,,,,,,,,0.000000,,,0,351.7900,215.6000,-207.7100,0,1105.00,,,0,0,<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>,,6033.00,183.00,-183.00,0,1.788000,0.351000,-0.571000,0,1.127000,0.189000,-0.172000,0,-0.1000,0.3000,-0.3000,0,[Fe/H],3.985000,0.266000,-0.114000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h54m41.71s,298.6738034,+43d47m43.84s,43.7955099,513.42600000,,,12.1280000,0.0570000,-0.0570000,10.5210000,0.0250000,-0.0250000,12.1213000,0.0015290,-0.0015290,2017-05-08,2017-08-31 00:00,2017-05-08
Kepler-1989 b,Kepler-1989,1,1,1,Transit,2023,Kepler,Kepler Project Candidate (q1_q17_dr25_koi),0,<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>,10.16102352800,0.00000917600,-0.00000917600,0,0.0918000000,,,0,4.62000000,1.37000000,-0.73000000,0,0.41216950,0.12222342,-0.06512635,0,,,,,,,,,,,0.000000,,,0,157.9700,141.4400,-62.3500,0,904.00,,,0,0,<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>,,6032.00,189.00,-232.00,0,1.060000,0.312000,-0.168000,0,0.999000,0.153000,-0.126000,0,-0.1400,0.3000,-0.3000,0,[Fe/H],4.387000,0.108000,-0.201000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h22m56.44s,290.7351869,+44d05m28.54s,44.0912620,1252.13000000,33.33000000,-31.68000000,14.2890000,0.4810000,-0.4810000,13.1930000,0.0590000,-0.0590000,14.6131000,0.0002910,-0.0002910,2017-05-08,2017-08-31 00:00,2017-05-08
Kepler-199 b,Kepler-199,1,1,2,Transit,2014,Kepler,Published Confirmed,0,<a refstr=ROWE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...784...45R/abstract target=ref> Rowe et al. 2014</a>,23.63760400000,0.00005000000,-0.00005000000,0,0.1580000000,,,0,3.11000000,0.56000000,-0.56000000,0,0.27700000,0.05000000,-0.05000000,0,,,,,,,,,,,,,,,,,,,,,,,1,<a refstr=ROWE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...784...45R/abstract target=ref> Rowe et al. 2014</a>,,5644.00,117.00,-117.00,0,0.967000,0.173000,-0.173000,0,,,,,,,,,,4.438000,0.150000,-0.150000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h42m14.26s,295.5594278,+40d14m10.50s,40.2362490,521.05400000,4.22800000,-4.22800000,13.7960000,0.0690000,-0.0690000,12.0830000,0.0200000,-0.0200000,13.5973000,0.0002280,-0.0002280,2014-05-14,2014-03,2014-05-14
Kepler-199 c,Kepler-199,1,1,2,Transit,2014,Kepler,Published Confirmed,0,<a refstr=ROWE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...784...45R/abstract target=ref> Rowe et al. 2014</a>,67.09340800000,0.00019000000,-0.00019000000,0,0.3160000000,,,0,3.25000000,0.58000000,-0.58000000,0,0.29000000,0.05200000,-0.05200000,0,,,,,,,,,,,,,,,,,,,,,,,1,<a refstr=ROWE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...784...45R/abstract target=ref> Rowe et al. 2014</a>,,5644.00,117.00,-117.00,0,0.967000,0.173000,-0.173000,0,,,,,,,,,,4.438000,0.150000,-0.150000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h42m14.26s,295.5594278,+40d14m10.50s,40.2362490,521.05400000,4.22800000,-4.22800000,13.7960000,0.0690000,-0.0690000,12.0830000,0.0200000,-0.0200000,13.5973000,0.0002280,-0.0002280,2014-05-14,2014-03,2014-05-14
Kepler-1990 b,Kepler-1990,1,1,2,Transit,2023,Kepler,Kepler Project Candidate (q1_q17_dr25_koi),0,<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>,1.73513619000,0.00000028200,-0.00000028200,0,0.0286000000,,,0,3.27000000,0.54000000,-0.33000000,0,0.29173036,0.04817566,-0.02944068,0,,,,,,,,,,,0.000000,,,0,1372.8700,628.4500,-350.4800,0,1554.00,,,0,0,<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>,,5751.00,103.00,-114.00,0,1.071000,0.177000,-0.109000,0,1.028000,0.074000,-0.067000,0,0.2100,0.1500,-0.1500,0,[Fe/H],4.391000,0.080000,-0.120000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h58m49.14s,299.7047433,+44d26m08.54s,44.4357068,392.73900000,4.24000000,-4.15200000,11.9460000,0.0520000,-0.0520000,11.0550000,0.0390000,-0.0390000,12.5829000,0.0001680,-0.0001680,2017-05-08,2017-08-31 00:00,2017-05-08
Kepler-1990 c,Kepler-1990,1,1,2,Transit,2023,Kepler,Kepler Project Candidate (q1_q17_dr25_koi),0,<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>,4.06844957000,0.00001212000,-0.00001212000,0,0.0504000000,,,0,0.98000000,0.17000000,-0.10000000,0,0.08742989,0.01516641,-0.00892142,0,,,,,,,,,,,0.000000,,,0,442.0800,202.3700,-112.8600,0,1170.00,,,0,0,<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>,,5751.00,103.00,-114.00,0,1.071000,0.177000,-0.109000,0,1.028000,0.074000,-0.067000,0,0.2100,0.1500,-0.1500,0,[Fe/H],4.391000,0.080000,-0.120000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h58m49.14s,299.7047433,+44d26m08.54s,44.4357068,392.73900000,4.24000000,-4.15200000,11.9460000,0.0520000,-0.0520000,11.0550000,0.0390000,-0.0390000,12.5829000,0.0001680,-0.0001680,2017-05-08,2017-08-31 00:00,2017-05-08
Kepler-1991 b,Kepler-1991,1,1,2,Transit,2023,Kepler,Kepler Project Candidate (q1_q17_dr25_koi),0,<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>,13.26079792000,0.00009795000,-0.00009795000,0,0.1065000000,,,0,1.47000000,0.20000000,-0.21000000,0,0.13114484,0.01784284,-0.01873498,0,,,,,,,,,,,0.000000,,,0,78.7900,29.8000,-23.5500,0,760.00,,,0,0,<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>,,5478.00,82.00,-74.00,0,1.053000,0.147000,-0.147000,0,0.914000,0.061000,-0.042000,0,0.1600,0.1500,-0.1500,0,[Fe/H],4.354000,0.132000,-0.096000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h00m08.65s,285.0360506,+45d04m15.57s,45.0709909,855.82000000,14.36500000,-13.90600000,15.0480000,0.1600000,-0.1600000,13.0670000,0.0340000,-0.0340000,14.7212000,0.0003240,-0.0003240,2017-05-08,2017-08-31 00:00,2017-05-08
Kepler-1991 c,Kepler-1991,1,1,2,Transit,2023,Kepler,Kepler Project Candidate (q1_q17_dr25_koi),0,<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>,22.79020351000,0.00006878000,-0.00006878000,0,0.1528000000,,,0,2.57000000,0.36000000,-0.36000000,0,0.22928044,0.03211710,-0.03211710,0,,,,,,,,,,,0.000000,,,0,38.2700,14.4800,-11.4400,0,634.00,,,0,0,<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>,,5478.00,82.00,-74.00,0,1.053000,0.147000,-0.147000,0,0.914000,0.061000,-0.042000,0,0.1600,0.1500,-0.1500,0,[Fe/H],4.354000,0.132000,-0.096000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h00m08.65s,285.0360506,+45d04m15.57s,45.0709909,855.82000000,14.36500000,-13.90600000,15.0480000,0.1600000,-0.1600000,13.0670000,0.0340000,-0.0340000,14.7212000,0.0003240,-0.0003240,2017-05-08,2017-08-31 00:00,2017-05-08
Kepler-1992 b,Kepler-1992,1,1,1,Transit,2023,Kepler,Kepler Project Candidate (q1_q17_dr25_koi),0,<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>,15.61122380000,0.00012750000,-0.00012750000,0,0.1169000000,,,0,0.91000000,0.09000000,-0.05000000,0,0.08118490,0.00802928,-0.00446071,0,,,,,,,,,,,0.000000,,,0,38.9900,12.0200,-6.7600,0,637.00,,,0,0,<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>,,5383.00,107.00,-107.00,0,0.842000,0.084000,-0.045000,0,0.874000,0.048000,-0.054000,0,0.0000,0.1500,-0.1500,0,[Fe/H],4.528000,0.042000,-0.078000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h40m21.66s,295.0902409,+45d04m51.98s,45.0811045,532.95500000,4.04100000,-4.04100000,13.7900000,0.1140000,-0.1140000,11.7670000,0.0160000,-0.0160000,13.5540000,0.0002480,-0.0002480,2017-05-08,2017-08-31 00:00,2017-05-08
Kepler-1993 b,Kepler-1993,1,1,1,Transit,2023,Kepler,Kepler Project Candidate (q1_q17_dr25_koi),0,<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>,26.65657370000,0.00020520000,-0.00020520000,0,0.1943000000,,,0,4.15000000,1.28000000,-2.98000000,0,0.37023884,0.11419415,-0.26585825,0,,,,,,,,,,,0.000000,,,0,157.4500,149.4400,-146.4100,0,903.00,,,0,0,<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>,,5159.00,171.00,-155.00,0,3.062000,0.943000,-2.200000,0,1.373000,0.205000,-0.512000,0,-0.0400,0.3000,-0.3000,0,[Fe/H],3.604000,0.863000,-0.230000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h35m11.25s,293.7968548,+45d09m38.61s,45.1607261,1031.91000000,18.37000000,-18.37000000,13.4510000,0.1140000,-0.1140000,11.1360000,0.0160000,-0.0160000,13.2589000,0.0002260,-0.0002260,2017-05-08,2017-08-31 00:00,2017-05-08
Kepler-1994 b,Kepler-1994,1,1,1,Transit,2023,Kepler,Kepler Project Candidate (q1_q17_dr25_koi),0,<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>,4.61225043000,0.00003445000,-0.00003445000,0,0.0530000000,,,0,0.51000000,0.06000000,-0.05000000,0,0.04549923,0.00535285,-0.00446071,0,,,,,,,,,,,0.000000,,,0,268.2700,86.5300,-58.8500,0,1032.00,,,0,0,<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>,,5495.00,74.00,-82.00,0,0.961000,0.115000,-0.086000,0,0.932000,0.052000,-0.047000,0,0.1600,0.1500,-0.1500,0,[Fe/H],4.442000,0.072000,-0.099000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h48m35.71s,297.1487941,+46d17m48.93s,46.2969247,241.99100000,1.46500000,-1.44800000,12.0100000,0.0280000,-0.0280000,10.1850000,0.0140000,-0.0140000,11.8227000,0.0001690,-0.0001690,2017-05-08,2017-08-31 00:00,2017-05-08
Kepler-1995 b,Kepler-1995,1,1,1,Transit,2023,Kepler,Kepler Project Candidate (q1_q17_dr25_koi),0,<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>,73.75788750000,0.00043040000,-0.00043040000,0,0.3259000000,,,0,4.28000000,2.21000000,-0.66000000,0,0.38183668,0.19716333,-0.05888136,0,,,,,,,,,,,0.000000,,,0,4.6600,7.8100,-1.7700,0,375.00,,,0,0,<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>,,5029.00,192.00,-174.00,0,0.930000,0.481000,-0.144000,0,0.847000,0.068000,-0.049000,0,0.4800,0.0500,-0.2500,0,[Fe/H],4.429000,0.130000,-0.416000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,18h57m22.25s,284.3427250,+46d18m59.73s,46.3165907,595.33100000,9.50800000,-9.22000000,15.5160000,0.1950000,-0.1950000,13.0160000,0.0320000,-0.0320000,15.1988000,0.0005160,-0.0005160,2017-05-08,2017-08-31 00:00,2017-05-08
Kepler-1996 b,Kepler-1996,1,1,2,Transit,2023,Kepler,Kepler Project Candidate (q1_q17_dr25_koi),0,<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>,32.37618300000,0.00013110000,-0.00013110000,0,0.1789000000,,,0,2.26000000,0.16000000,-0.07000000,0,0.20162404,0.01427427,-0.00624499,0,,,,,,,,,,,0.000000,,,0,5.6100,1.3200,-0.7600,0,392.00,,,0,0,<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>,,4580.00,92.00,-92.00,0,0.675000,0.046000,-0.021000,0,0.748000,0.027000,-0.043000,0,0.0800,0.1500,-0.1500,0,[Fe/H],4.641000,0.012000,-0.045000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h01m00.90s,285.2537555,+46d34m55.99s,46.5822183,440.56100000,4.42000000,-4.33400000,15.1100000,0.1140000,-0.1140000,12.5300000,0.0300000,-0.0300000,14.8656000,0.0003610,-0.0003610,2017-05-08,2017-08-31 00:00,2017-05-08
Kepler-1996 c,Kepler-1996,1,1,2,Transit,2023,Kepler,Kepler Project Candidate (q1_q17_dr25_koi),0,<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>,92.72972480000,0.00039800000,-0.00039800000,0,0.3608000000,,,0,2.81000000,0.20000000,-0.08000000,0,0.25069184,0.01784284,-0.00713713,0,,,,,,,,,,,0.000000,,,0,1.3800,0.3200,-0.1900,0,276.00,,,0,0,<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>,,4580.00,92.00,-92.00,0,0.675000,0.046000,-0.021000,0,0.748000,0.027000,-0.043000,0,0.0800,0.1500,-0.1500,0,[Fe/H],4.641000,0.012000,-0.045000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h01m00.90s,285.2537555,+46d34m55.99s,46.5822183,440.56100000,4.42000000,-4.33400000,15.1100000,0.1140000,-0.1140000,12.5300000,0.0300000,-0.0300000,14.8656000,0.0003610,-0.0003610,2017-05-08,2017-08-31 00:00,2017-05-08
Kepler-1997 b,Kepler-1997,1,1,1,Transit,2023,Kepler,Kepler Project Candidate (q1_q17_dr25_koi),0,<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>,26.75758660000,0.00029420000,-0.00029420000,0,0.1815000000,,,0,2.28000000,0.72000000,-0.28000000,0,0.20340833,0.06423421,-0.02497997,0,,,,,,,,,,,0.000000,,,0,44.8600,42.9400,-15.9900,0,660.00,,,0,0,<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>,,6215.00,194.00,-259.00,0,1.052000,0.332000,-0.133000,0,1.111000,0.153000,-0.153000,0,-0.0600,0.2500,-0.3500,0,[Fe/H],4.440000,0.065000,-0.208000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h49m55.40s,297.4808253,+46d35m20.89s,46.5891373,1502.34000000,67.15000000,-61.73000000,15.4540000,0.1490000,-0.1490000,13.8850000,0.0550000,-0.0550000,15.4636000,0.0006440,-0.0006440,2017-05-08,2017-08-31 00:00,2017-05-08
